_id,MONATSZAHL,AUSPRAEGUNG,JAHR,MONAT,WERT,VORJAHRESWERT,VERAEND_VORMONAT_PROZENT,VERAEND_VORJAHRESMONAT_PROZENT,ZWOELF_MONATE_MITTELWERT
682,Alkoholunfälle,Verletzte und Getötete,2001,200107,35,37,-23.91,-5.41,33
683,Alkoholunfälle,Verletzte und Getötete,2001,200108,21,32,-40,-34.38,32
684,Alkoholunfälle,Verletzte und Getötete,2001,200109,48,45,128.57,6.67,33
685,Alkoholunfälle,Verletzte und Getötete,2001,200110,37,31,-22.92,19.35,33
686,Alkoholunfälle,Verletzte und Getötete,2001,200111,25,24,-32.43,4.17,33
687,Alkoholunfälle,Verletzte und Getötete,2001,200112,23,31,-8,-25.81,33
688,Alkoholunfälle,Verletzte und Getötete,2000,Summe,376,NA,NA,NA,NA
689,Alkoholunfälle,Verletzte und Getötete,2000,200001,37,NA,NA,NA,37
690,Alkoholunfälle,Verletzte und Getötete,2000,200002,19,NA,-48.65,NA,28
691,Alkoholunfälle,Verletzte und Getötete,2000,200003,18,NA,-5.26,NA,25
692,Alkoholunfälle,Verletzte und Getötete,2000,200004,26,NA,44.44,NA,25
693,Alkoholunfälle,Verletzte und Getötete,2000,200005,44,NA,69.23,NA,29
694,Alkoholunfälle,Verletzte und Getötete,2000,200006,32,NA,-27.27,NA,29
695,Alkoholunfälle,Verletzte und Getötete,2000,200007,37,NA,15.63,NA,30
696,Alkoholunfälle,Verletzte und Getötete,2000,200008,32,NA,-13.51,NA,31
697,Alkoholunfälle,Verletzte und Getötete,2000,200009,45,NA,40.63,NA,32
698,Alkoholunfälle,Verletzte und Getötete,2000,200010,31,NA,-31.11,NA,32
699,Alkoholunfälle,Verletzte und Getötete,2000,200011,24,NA,-22.58,NA,31
700,Alkoholunfälle,Verletzte und Getötete,2000,200012,31,NA,29.17,NA,31
701,Fluchtunfälle,insgesamt,2026,202601,NA,792,NA,NA,NA
702,Fluchtunfälle,insgesamt,2026,202602,NA,803,NA,NA,NA
703,Fluchtunfälle,insgesamt,2026,202603,NA,988,NA,NA,NA
704,Fluchtunfälle,insgesamt,2026,202604,NA,1073,NA,NA,NA
705,Fluchtunfälle,insgesamt,2026,202605,NA,1097,NA,NA,NA
706,Fluchtunfälle,insgesamt,2026,202606,NA,1001,NA,NA,NA
707,Fluchtunfälle,insgesamt,2026,202607,NA,1150,NA,NA,NA
708,Fluchtunfälle,insgesamt,2026,202608,NA,841,NA,NA,NA
709,Fluchtunfälle,insgesamt,2026,202609,NA,987,NA,NA,NA
710,Fluchtunfälle,insgesamt,2026,202610,NA,1080,NA,NA,NA
711,Fluchtunfälle,insgesamt,2026,202611,NA,1009,NA,NA,NA
712,Fluchtunfälle,insgesamt,2026,202612,NA,834,NA,NA,NA
713,Fluchtunfälle,insgesamt,2025,Summe,11655,11167,NA,4.37,NA
714,Fluchtunfälle,insgesamt,2025,202501,792,769,-4.92,2.99,933
715,Fluchtunfälle,insgesamt,2025,202502,803,847,1.39,-5.19,929
716,Fluchtunfälle,insgesamt,2025,202503,988,899,23.04,9.9,936
717,Fluchtunfälle,insgesamt,2025,202504,1073,952,8.6,12.71,946
718,Fluchtunfälle,insgesamt,2025,202505,1097,947,2.24,15.84,959
719,Fluchtunfälle,insgesamt,2025,202506,1001,1021,-8.75,-1.96,957
720,Fluchtunfälle,insgesamt,2025,202507,1150,1078,14.89,6.68,963
721,Fluchtunfälle,insgesamt,2025,202508,841,801,-26.87,4.99,967
722,Fluchtunfälle,insgesamt,2025,202509,987,957,17.36,3.13,969
723,Fluchtunfälle,insgesamt,2025,202510,1080,1110,9.42,-2.7,967
724,Fluchtunfälle,insgesamt,2025,202511,1009,953,-6.57,5.88,971
725,Fluchtunfälle,insgesamt,2025,202512,834,833,-17.34,0.12,971
726,Fluchtunfälle,insgesamt,2024,Summe,11167,10934,NA,2.13,NA
727,Fluchtunfälle,insgesamt,2024,202401,769,750,-16.23,2.53,913
728,Fluchtunfälle,insgesamt,2024,202402,847,717,10.14,18.13,924
729,Fluchtunfälle,insgesamt,2024,202403,899,985,6.14,-8.73,916
730,Fluchtunfälle,insgesamt,2024,202404,952,917,5.9,3.82,919
731,Fluchtunfälle,insgesamt,2024,202405,947,1011,-0.53,-6.33,914
732,Fluchtunfälle,insgesamt,2024,202406,1021,947,7.81,7.81,920
733,Fluchtunfälle,insgesamt,2024,202407,1078,997,5.58,8.12,927
734,Fluchtunfälle,insgesamt,2024,202408,801,811,-25.7,-1.23,926
735,Fluchtunfälle,insgesamt,2024,202409,957,966,19.48,-0.93,925
736,Fluchtunfälle,insgesamt,2024,202410,1110,1029,15.99,7.87,932
737,Fluchtunfälle,insgesamt,2024,202411,953,886,-14.14,7.56,938
738,Fluchtunfälle,insgesamt,2024,202412,833,918,-12.59,-9.26,931
739,Fluchtunfälle,insgesamt,2023,Summe,10934,10719,NA,2.01,NA
740,Fluchtunfälle,insgesamt,2023,202301,750,686,-2.6,9.33,899
741,Fluchtunfälle,insgesamt,2023,202302,717,755,-4.4,-5.03,895
742,Fluchtunfälle,insgesamt,2023,202303,985,887,37.38,11.05,904
743,Fluchtunfälle,insgesamt,2023,202304,917,847,-6.9,8.26,909
744,Fluchtunfälle,insgesamt,2023,202305,1011,1050,10.25,-3.71,906
745,Fluchtunfälle,insgesamt,2023,202306,947,926,-6.33,2.27,908
746,Fluchtunfälle,insgesamt,2023,202307,997,1028,5.28,-3.02,905
747,Fluchtunfälle,insgesamt,2023,202308,811,781,-18.66,3.84,908
748,Fluchtunfälle,insgesamt,2023,202309,966,952,19.11,1.47,909
749,Fluchtunfälle,insgesamt,2023,202310,1029,1095,6.52,-6.03,904
750,Fluchtunfälle,insgesamt,2023,202311,886,942,-13.9,-5.94,899
751,Fluchtunfälle,insgesamt,2023,202312,918,770,3.61,19.22,911
752,Fluchtunfälle,insgesamt,2022,Summe,10719,9875,NA,8.55,NA
753,Fluchtunfälle,insgesamt,2022,202201,686,521,-12.94,31.67,837
754,Fluchtunfälle,insgesamt,2022,202202,755,602,10.06,25.42,849
755,Fluchtunfälle,insgesamt,2022,202203,887,800,17.48,10.88,857
756,Fluchtunfälle,insgesamt,2022,202204,847,715,-4.51,18.46,868
757,Fluchtunfälle,insgesamt,2022,202205,1050,865,23.97,21.39,883
758,Fluchtunfälle,insgesamt,2022,202206,926,990,-11.81,-6.46,878
759,Fluchtunfälle,insgesamt,2022,202207,1028,1027,11.02,0.1,878
760,Fluchtunfälle,insgesamt,2022,202208,781,714,-24.03,9.38,883
761,Fluchtunfälle,insgesamt,2022,202209,952,951,21.9,0.11,884
762,Fluchtunfälle,insgesamt,2022,202210,1095,1053,15.02,3.99,887
763,Fluchtunfälle,insgesamt,2022,202211,942,849,-13.97,10.95,895
764,Fluchtunfälle,insgesamt,2022,202212,770,788,-18.26,-2.28,893
765,Fluchtunfälle,insgesamt,2021,Summe,9875,10024,NA,-1.49,NA
766,Fluchtunfälle,insgesamt,2021,202101,521,791,-24.93,-34.13,813
767,Fluchtunfälle,insgesamt,2021,202102,602,870,15.55,-30.8,791
768,Fluchtunfälle,insgesamt,2021,202103,800,744,32.89,7.53,795
769,Fluchtunfälle,insgesamt,2021,202104,715,607,-10.63,17.79,804
770,Fluchtunfälle,insgesamt,2021,202105,865,859,20.98,0.7,805
771,Fluchtunfälle,insgesamt,2021,202106,990,905,14.45,9.39,812
772,Fluchtunfälle,insgesamt,2021,202107,1027,1010,3.74,1.68,813
773,Fluchtunfälle,insgesamt,2021,202108,714,735,-30.48,-2.86,811
774,Fluchtunfälle,insgesamt,2021,202109,951,948,33.19,0.32,812
775,Fluchtunfälle,insgesamt,2021,202110,1053,997,10.73,5.62,816
776,Fluchtunfälle,insgesamt,2021,202111,849,864,-19.37,-1.74,815
777,Fluchtunfälle,insgesamt,2021,202112,788,694,-7.18,13.54,823
778,Fluchtunfälle,insgesamt,2020,Summe,10024,11773,NA,-14.86,NA
779,Fluchtunfälle,insgesamt,2020,202001,791,927,-14.49,-14.67,970
780,Fluchtunfälle,insgesamt,2020,202002,870,883,9.99,-1.47,969
781,Fluchtunfälle,insgesamt,2020,202003,744,1005,-14.48,-25.97,947
782,Fluchtunfälle,insgesamt,2020,202004,607,967,-18.41,-37.23,917
783,Fluchtunfälle,insgesamt,2020,202005,859,1014,41.52,-15.29,904
784,Fluchtunfälle,insgesamt,2020,202006,905,994,5.36,-8.95,897
785,Fluchtunfälle,insgesamt,2020,202007,1010,1187,11.6,-14.91,882
786,Fluchtunfälle,insgesamt,2020,202008,735,820,-27.23,-10.37,875
787,Fluchtunfälle,insgesamt,2020,202009,948,996,28.98,-4.82,871
788,Fluchtunfälle,insgesamt,2020,202010,997,1088,5.17,-8.36,863
789,Fluchtunfälle,insgesamt,2020,202011,864,967,-13.34,-10.65,855
790,Fluchtunfälle,insgesamt,2020,202012,694,925,-19.68,-24.97,835
791,Fluchtunfälle,insgesamt,2019,Summe,11773,11648,NA,1.07,NA
792,Fluchtunfälle,insgesamt,2019,201901,927,860,3,7.79,976
793,Fluchtunfälle,insgesamt,2019,201902,883,774,-4.75,14.08,985
794,Fluchtunfälle,insgesamt,2019,201903,1005,954,13.82,5.35,990
795,Fluchtunfälle,insgesamt,2019,201904,967,1010,-3.78,-4.26,986
796,Fluchtunfälle,insgesamt,2019,201905,1014,994,4.86,2.01,988
797,Fluchtunfälle,insgesamt,2019,201906,994,1034,-1.97,-3.87,984
798,Fluchtunfälle,insgesamt,2019,201907,1187,1151,19.42,3.13,987
799,Fluchtunfälle,insgesamt,2019,201908,820,813,-30.92,0.86,988
800,Fluchtunfälle,insgesamt,2019,201909,996,1102,21.46,-9.62,979
801,Fluchtunfälle,insgesamt,2019,201910,1088,1127,9.24,-3.46,976
802,Fluchtunfälle,insgesamt,2019,201911,967,929,-11.12,4.09,979
803,Fluchtunfälle,insgesamt,2019,201912,925,900,-4.34,2.78,981
804,Fluchtunfälle,insgesamt,2018,Summe,11648,11263,NA,3.42,NA
805,Fluchtunfälle,insgesamt,2018,201801,860,690,-1.49,24.64,953
806,Fluchtunfälle,insgesamt,2018,201802,774,846,-10,-8.51,947
807,Fluchtunfälle,insgesamt,2018,201803,954,1060,23.26,-10,938
808,Fluchtunfälle,insgesamt,2018,201804,1010,895,5.87,12.85,948
809,Fluchtunfälle,insgesamt,2018,201805,994,1070,-1.58,-7.1,941
810,Fluchtunfälle,insgesamt,2018,201806,1034,948,4.02,9.07,948
811,Fluchtunfälle,insgesamt,2018,201807,1151,1064,11.32,8.18,956
812,Fluchtunfälle,insgesamt,2018,201808,813,831,-29.37,-2.17,954
813,Fluchtunfälle,insgesamt,2018,201809,1102,1009,35.55,9.22,962
814,Fluchtunfälle,insgesamt,2018,201810,1127,1052,2.27,7.13,968
815,Fluchtunfälle,insgesamt,2018,201811,929,925,-17.57,0.43,968
816,Fluchtunfälle,insgesamt,2018,201812,900,873,-3.12,3.09,971
817,Fluchtunfälle,insgesamt,2017,Summe,11263,11179,NA,0.75,NA
818,Fluchtunfälle,insgesamt,2017,201701,690,777,-20.69,-11.2,924
819,Fluchtunfälle,insgesamt,2017,201702,846,775,22.61,9.16,930
820,Fluchtunfälle,insgesamt,2017,201703,1060,898,25.3,18.04,944
821,Fluchtunfälle,insgesamt,2017,201704,895,998,-15.57,-10.32,935
822,Fluchtunfälle,insgesamt,2017,201705,1070,850,19.55,25.88,954
823,Fluchtunfälle,insgesamt,2017,201706,948,1018,-11.4,-6.88,948
824,Fluchtunfälle,insgesamt,2017,201707,1064,1095,12.24,-2.83,945
825,Fluchtunfälle,insgesamt,2017,201708,831,958,-21.9,-13.26,935
826,Fluchtunfälle,insgesamt,2017,201709,1009,958,21.42,5.32,939
827,Fluchtunfälle,insgesamt,2017,201710,1052,1022,4.26,2.94,941
828,Fluchtunfälle,insgesamt,2017,201711,925,960,-12.07,-3.65,938
829,Fluchtunfälle,insgesamt,2017,201712,873,870,-5.62,0.34,939
830,Fluchtunfälle,insgesamt,2016,Summe,11179,11358,NA,-1.58,NA
831,Fluchtunfälle,insgesamt,2016,201601,777,781,-18.21,-0.51,946
832,Fluchtunfälle,insgesamt,2016,201602,775,713,-0.26,8.7,951
833,Fluchtunfälle,insgesamt,2016,201603,898,908,15.87,-1.1,951
834,Fluchtunfälle,insgesamt,2016,201604,998,966,11.14,3.31,953
835,Fluchtunfälle,insgesamt,2016,201605,850,940,-14.83,-9.57,946
836,Fluchtunfälle,insgesamt,2016,201606,1018,952,19.76,6.93,951
837,Fluchtunfälle,insgesamt,2016,201607,1095,1176,7.56,-6.89,944
838,Fluchtunfälle,insgesamt,2016,201608,958,864,-12.51,10.88,952
839,Fluchtunfälle,insgesamt,2016,201609,958,1007,0,-4.87,948
840,Fluchtunfälle,insgesamt,2016,201610,1022,1110,6.68,-7.93,941
841,Fluchtunfälle,insgesamt,2016,201611,960,991,-6.07,-3.13,938
842,Fluchtunfälle,insgesamt,2016,201612,870,950,-9.38,-8.42,932
843,Fluchtunfälle,insgesamt,2015,Summe,11358,10846,NA,4.72,NA
844,Fluchtunfälle,insgesamt,2015,201501,781,778,-5.9,0.39,904
845,Fluchtunfälle,insgesamt,2015,201502,713,742,-8.71,-3.91,902
846,Fluchtunfälle,insgesamt,2015,201503,908,993,27.35,-8.56,895
847,Fluchtunfälle,insgesamt,2015,201504,966,946,6.39,2.11,896
848,Fluchtunfälle,insgesamt,2015,201505,940,925,-2.69,1.62,898
849,Fluchtunfälle,insgesamt,2015,201506,952,880,1.28,8.18,904
850,Fluchtunfälle,insgesamt,2015,201507,1176,1029,23.53,14.29,916
851,Fluchtunfälle,insgesamt,2015,201508,864,802,-26.53,7.73,921
852,Fluchtunfälle,insgesamt,2015,201509,1007,936,16.55,7.59,927
853,Fluchtunfälle,insgesamt,2015,201510,1110,1042,10.23,6.53,933
854,Fluchtunfälle,insgesamt,2015,201511,991,943,-10.72,5.09,937
855,Fluchtunfälle,insgesamt,2015,201512,950,830,-4.14,14.46,947
856,Fluchtunfälle,insgesamt,2014,Summe,10846,11186,NA,-3.04,NA
857,Fluchtunfälle,insgesamt,2014,201401,778,796,-6.04,-2.26,931
858,Fluchtunfälle,insgesamt,2014,201402,742,773,-4.63,-4.01,928
859,Fluchtunfälle,insgesamt,2014,201403,993,906,33.83,9.6,935
860,Fluchtunfälle,insgesamt,2014,201404,946,1038,-4.73,-8.86,928
861,Fluchtunfälle,insgesamt,2014,201405,925,848,-2.22,9.08,934
862,Fluchtunfälle,insgesamt,2014,201406,880,1055,-4.86,-16.59,920
863,Fluchtunfälle,insgesamt,2014,201407,1029,1138,16.93,-9.58,910
864,Fluchtunfälle,insgesamt,2014,201408,802,791,-22.06,1.39,911
865,Fluchtunfälle,insgesamt,2014,201409,936,1000,16.71,-6.4,906
866,Fluchtunfälle,insgesamt,2014,201410,1042,1074,11.32,-2.98,903
867,Fluchtunfälle,insgesamt,2014,201411,943,939,-9.5,0.43,904
868,Fluchtunfälle,insgesamt,2014,201412,830,828,-11.98,0.24,904
869,Fluchtunfälle,insgesamt,2013,Summe,11186,11105,NA,0.73,NA
870,Fluchtunfälle,insgesamt,2013,201301,796,713,-1.73,11.64,932
871,Fluchtunfälle,insgesamt,2013,201302,773,714,-2.89,8.26,937
872,Fluchtunfälle,insgesamt,2013,201303,906,946,17.21,-4.23,934
873,Fluchtunfälle,insgesamt,2013,201304,1038,919,14.57,12.95,944
874,Fluchtunfälle,insgesamt,2013,201305,848,1035,-18.3,-18.07,928
875,Fluchtunfälle,insgesamt,2013,201306,1055,1041,24.41,1.34,929
876,Fluchtunfälle,insgesamt,2013,201307,1138,1045,7.87,8.9,937
877,Fluchtunfälle,insgesamt,2013,201308,791,887,-30.49,-10.82,929
878,Fluchtunfälle,insgesamt,2013,201309,1000,921,26.42,8.58,936
879,Fluchtunfälle,insgesamt,2013,201310,1074,1090,7.4,-1.47,934
880,Fluchtunfälle,insgesamt,2013,201311,939,984,-12.57,-4.57,931
881,Fluchtunfälle,insgesamt,2013,201312,828,810,-11.82,2.22,932
882,Fluchtunfälle,insgesamt,2012,Summe,11105,10258,NA,8.26,NA
883,Fluchtunfälle,insgesamt,2012,201201,713,726,-14.3,-1.79,854
884,Fluchtunfälle,insgesamt,2012,201202,714,760,0.14,-6.05,850
885,Fluchtunfälle,insgesamt,2012,201203,946,883,32.49,7.13,855
886,Fluchtunfälle,insgesamt,2012,201204,919,835,-2.85,10.06,862
887,Fluchtunfälle,insgesamt,2012,201205,1035,1034,12.62,0.1,862
888,Fluchtunfälle,insgesamt,2012,201206,1041,783,0.58,32.95,884
889,Fluchtunfälle,insgesamt,2012,201207,1045,951,0.38,9.88,892
890,Fluchtunfälle,insgesamt,2012,201208,887,790,-15.12,12.28,900
891,Fluchtunfälle,insgesamt,2012,201209,921,906,3.83,1.66,901
892,Fluchtunfälle,insgesamt,2012,201210,1090,916,18.35,19,915
893,Fluchtunfälle,insgesamt,2012,201211,984,842,-9.72,16.86,927
894,Fluchtunfälle,insgesamt,2012,201212,810,832,-17.68,-2.64,925
895,Fluchtunfälle,insgesamt,2011,Summe,10258,9899,NA,3.63,NA
896,Fluchtunfälle,insgesamt,2011,201101,726,613,-15.68,18.43,834
897,Fluchtunfälle,insgesamt,2011,201102,760,683,4.68,11.27,841
898,Fluchtunfälle,insgesamt,2011,201103,883,829,16.18,6.51,845
899,Fluchtunfälle,insgesamt,2011,201104,835,938,-5.44,-10.98,837
900,Fluchtunfälle,insgesamt,2011,201105,1034,743,23.83,39.17,861
901,Fluchtunfälle,insgesamt,2011,201106,783,814,-24.27,-3.81,858
902,Fluchtunfälle,insgesamt,2011,201107,951,932,21.46,2.04,860
903,Fluchtunfälle,insgesamt,2011,201108,790,794,-16.93,-0.5,860
904,Fluchtunfälle,insgesamt,2011,201109,906,955,14.68,-5.13,856
905,Fluchtunfälle,insgesamt,2011,201110,916,910,1.1,0.66,856
906,Fluchtunfälle,insgesamt,2011,201111,842,827,-8.08,1.81,857
907,Fluchtunfälle,insgesamt,2011,201112,832,861,-1.19,-3.37,855
908,Fluchtunfälle,insgesamt,2010,Summe,9899,9267,NA,6.82,NA
909,Fluchtunfälle,insgesamt,2010,201001,613,512,-17.94,19.73,781
910,Fluchtunfälle,insgesamt,2010,201002,683,802,11.42,-14.84,771
911,Fluchtunfälle,insgesamt,2010,201003,829,607,21.38,36.57,789
912,Fluchtunfälle,insgesamt,2010,201004,938,776,13.15,20.88,803
913,Fluchtunfälle,insgesamt,2010,201005,743,768,-20.79,-3.26,801
914,Fluchtunfälle,insgesamt,2010,201006,814,678,9.56,20.06,812
915,Fluchtunfälle,insgesamt,2010,201007,932,991,14.5,-5.95,807
916,Fluchtunfälle,insgesamt,2010,201008,794,752,-14.81,5.59,811
917,Fluchtunfälle,insgesamt,2010,201009,955,846,20.28,12.88,820
918,Fluchtunfälle,insgesamt,2010,201010,910,953,-4.71,-4.51,816
919,Fluchtunfälle,insgesamt,2010,201011,827,835,-9.12,-0.96,815
920,Fluchtunfälle,insgesamt,2010,201012,861,747,4.11,15.26,825
921,Fluchtunfälle,insgesamt,2009,Summe,9267,9345,NA,-0.83,NA
922,Fluchtunfälle,insgesamt,2009,200901,512,727,-22.07,-29.57,761
923,Fluchtunfälle,insgesamt,2009,200902,802,793,56.64,1.13,762
924,Fluchtunfälle,insgesamt,2009,200903,607,763,-24.31,-20.45,749
925,Fluchtunfälle,insgesamt,2009,200904,776,837,27.84,-7.29,744
926,Fluchtunfälle,insgesamt,2009,200905,768,871,-1.03,-11.83,735
927,Fluchtunfälle,insgesamt,2009,200906,678,859,-11.72,-21.07,720
928,Fluchtunfälle,insgesamt,2009,200907,991,832,46.17,19.11,733
929,Fluchtunfälle,insgesamt,2009,200908,752,760,-24.12,-1.05,732
930,Fluchtunfälle,insgesamt,2009,200909,846,747,12.5,13.25,741
931,Fluchtunfälle,insgesamt,2009,200910,953,874,12.65,9.04,747
932,Fluchtunfälle,insgesamt,2009,200911,835,625,-12.38,33.6,765
933,Fluchtunfälle,insgesamt,2009,200912,747,657,-10.54,13.7,772
934,Fluchtunfälle,insgesamt,2008,Summe,9345,9127,NA,2.39,NA
935,Fluchtunfälle,insgesamt,2008,200801,727,699,5.36,4.01,763
936,Fluchtunfälle,insgesamt,2008,200802,793,612,9.08,29.58,778
937,Fluchtunfälle,insgesamt,2008,200803,763,411,-3.78,85.64,807
938,Fluchtunfälle,insgesamt,2008,200804,837,821,9.7,1.95,809
939,Fluchtunfälle,insgesamt,2008,200805,871,858,4.06,1.52,810
940,Fluchtunfälle,insgesamt,2008,200806,859,804,-1.38,6.84,814
941,Fluchtunfälle,insgesamt,2008,200807,832,935,-3.14,-11.02,806
942,Fluchtunfälle,insgesamt,2008,200808,760,759,-8.65,0.13,806
943,Fluchtunfälle,insgesamt,2008,200809,747,797,-1.71,-6.27,802
944,Fluchtunfälle,insgesamt,2008,200810,874,873,17,0.11,802
945,Fluchtunfälle,insgesamt,2008,200811,625,868,-28.49,-28,782
946,Fluchtunfälle,insgesamt,2008,200812,657,690,5.12,-4.78,779
947,Fluchtunfälle,insgesamt,2007,Summe,9127,8629,NA,5.77,NA
948,Fluchtunfälle,insgesamt,2007,200701,699,708,-19.1,-1.27,718
949,Fluchtunfälle,insgesamt,2007,200702,612,698,-12.45,-12.32,711
950,Fluchtunfälle,insgesamt,2007,200703,411,1138,-32.84,-63.88,651
951,Fluchtunfälle,insgesamt,2007,200704,821,750,99.76,9.47,657
952,Fluchtunfälle,insgesamt,2007,200705,858,476,4.51,80.25,688
953,Fluchtunfälle,insgesamt,2007,200706,804,565,-6.29,42.3,708
954,Fluchtunfälle,insgesamt,2007,200707,935,845,16.29,10.65,716
955,Fluchtunfälle,insgesamt,2007,200708,759,774,-18.82,-1.94,715
956,Fluchtunfälle,insgesamt,2007,200709,797,718,5.01,11,721
957,Fluchtunfälle,insgesamt,2007,200710,873,599,9.54,45.74,744
958,Fluchtunfälle,insgesamt,2007,200711,868,494,-0.57,75.71,775
959,Fluchtunfälle,insgesamt,2007,200712,690,864,-20.51,-20.14,761
960,Fluchtunfälle,insgesamt,2006,Summe,8629,11037,NA,-21.82,NA
961,Fluchtunfälle,insgesamt,2006,200601,708,749,-13.34,-5.47,916
962,Fluchtunfälle,insgesamt,2006,200602,698,961,-1.41,-27.37,894
963,Fluchtunfälle,insgesamt,2006,200603,1138,1115,63.04,2.06,896
964,Fluchtunfälle,insgesamt,2006,200604,750,937,-34.09,-19.96,881
965,Fluchtunfälle,insgesamt,2006,200605,476,902,-36.53,-47.23,845
966,Fluchtunfälle,insgesamt,2006,200606,565,901,18.7,-37.29,817
967,Fluchtunfälle,insgesamt,2006,200607,845,951,49.56,-11.15,808
968,Fluchtunfälle,insgesamt,2006,200608,774,811,-8.4,-4.56,805
969,Fluchtunfälle,insgesamt,2006,200609,718,1086,-7.24,-33.89,775
970,Fluchtunfälle,insgesamt,2006,200610,599,962,-16.57,-37.73,744
971,Fluchtunfälle,insgesamt,2006,200611,494,845,-17.53,-41.54,715
972,Fluchtunfälle,insgesamt,2006,200612,864,817,74.9,5.75,719
973,Fluchtunfälle,insgesamt,2005,Summe,11037,10547,NA,4.65,NA
974,Fluchtunfälle,insgesamt,2005,200501,749,828,-20.49,-9.54,872
975,Fluchtunfälle,insgesamt,2005,200502,961,723,28.3,32.92,892
976,Fluchtunfälle,insgesamt,2005,200503,1115,817,16.02,36.47,917
977,Fluchtunfälle,insgesamt,2005,200504,937,875,-15.96,7.09,922
978,Fluchtunfälle,insgesamt,2005,200505,902,867,-3.74,4.04,925
979,Fluchtunfälle,insgesamt,2005,200506,901,859,-0.11,4.89,929
980,Fluchtunfälle,insgesamt,2005,200507,951,970,5.55,-1.96,927
981,Fluchtunfälle,insgesamt,2005,200508,811,784,-14.72,3.44,929
982,Fluchtunfälle,insgesamt,2005,200509,1086,957,33.91,13.48,940
983,Fluchtunfälle,insgesamt,2005,200510,962,1022,-11.42,-5.87,935
984,Fluchtunfälle,insgesamt,2005,200511,845,903,-12.16,-6.42,930
985,Fluchtunfälle,insgesamt,2005,200512,817,942,-3.31,-13.27,920
986,Fluchtunfälle,insgesamt,2004,Summe,10547,9611,NA,9.74,NA
987,Fluchtunfälle,insgesamt,2004,200401,828,747,-3.5,10.84,808
988,Fluchtunfälle,insgesamt,2004,200402,723,572,-12.68,26.4,820
989,Fluchtunfälle,insgesamt,2004,200403,817,854,13,-4.33,817
990,Fluchtunfälle,insgesamt,2004,200404,875,844,7.1,3.67,820
991,Fluchtunfälle,insgesamt,2004,200405,867,763,-0.91,13.63,828
992,Fluchtunfälle,insgesamt,2004,200406,859,855,-0.92,0.47,829
993,Fluchtunfälle,insgesamt,2004,200407,970,562,12.92,72.6,863
994,Fluchtunfälle,insgesamt,2004,200408,784,698,-19.18,12.32,870
995,Fluchtunfälle,insgesamt,2004,200409,957,945,22.07,1.27,871
996,Fluchtunfälle,insgesamt,2004,200410,1022,960,6.79,6.46,876
997,Fluchtunfälle,insgesamt,2004,200411,903,953,-11.64,-5.25,872
998,Fluchtunfälle,insgesamt,2004,200412,942,858,4.32,9.79,879
999,Fluchtunfälle,insgesamt,2003,Summe,9611,10651,NA,-9.76,NA
1000,Fluchtunfälle,insgesamt,2003,200301,747,852,5.81,-12.32,879
1001,Fluchtunfälle,insgesamt,2003,200302,572,817,-23.43,-29.99,858
1002,Fluchtunfälle,insgesamt,2003,200303,854,897,49.3,-4.79,855
1003,Fluchtunfälle,insgesamt,2003,200304,844,784,-1.17,7.65,860
1004,Fluchtunfälle,insgesamt,2003,200305,763,857,-9.6,-10.97,852
1005,Fluchtunfälle,insgesamt,2003,200306,855,987,12.06,-13.37,841
1006,Fluchtunfälle,insgesamt,2003,200307,562,1026,-34.27,-45.22,802
1007,Fluchtunfälle,insgesamt,2003,200308,698,785,24.2,-11.08,795
1008,Fluchtunfälle,insgesamt,2003,200309,945,1039,35.39,-9.05,787
1009,Fluchtunfälle,insgesamt,2003,200310,960,1019,1.59,-5.79,782
1010,Fluchtunfälle,insgesamt,2003,200311,953,882,-0.73,8.05,788
1011,Fluchtunfälle,insgesamt,2003,200312,858,706,-9.97,21.53,801
1012,Fluchtunfälle,insgesamt,2002,Summe,10651,11396,NA,-6.54,NA
1013,Fluchtunfälle,insgesamt,2002,200201,852,871,-9.46,-2.18,948
1014,Fluchtunfälle,insgesamt,2002,200202,817,820,-4.11,-0.37,948
1015,Fluchtunfälle,insgesamt,2002,200203,897,962,9.79,-6.76,942
1016,Fluchtunfälle,insgesamt,2002,200204,784,897,-12.6,-12.6,933
1017,Fluchtunfälle,insgesamt,2002,200205,857,1081,9.31,-20.72,914
1018,Fluchtunfälle,insgesamt,2002,200206,987,905,15.17,9.06,921
1019,Fluchtunfälle,insgesamt,2002,200207,1026,1047,3.95,-2.01,919
1020,Fluchtunfälle,insgesamt,2002,200208,785,814,-23.49,-3.56,917
1021,Fluchtunfälle,insgesamt,2002,200209,1039,953,32.36,9.02,924
1022,Fluchtunfälle,insgesamt,2002,200210,1019,1104,-1.92,-7.7,917
1023,Fluchtunfälle,insgesamt,2002,200211,882,1001,-13.44,-11.89,907
1024,Fluchtunfälle,insgesamt,2002,200212,706,941,-19.95,-24.97,888
1025,Fluchtunfälle,insgesamt,2001,Summe,11396,11467,NA,-0.62,NA
1026,Fluchtunfälle,insgesamt,2001,200101,871,835,-8.32,4.31,959
1027,Fluchtunfälle,insgesamt,2001,200102,820,890,-5.86,-7.87,953
1028,Fluchtunfälle,insgesamt,2001,200103,962,974,17.32,-1.23,952
1029,Fluchtunfälle,insgesamt,2001,200104,897,834,-6.76,7.55,957
1030,Fluchtunfälle,insgesamt,2001,200105,1081,1086,20.51,-0.46,957
