_id,Indikator,Auspragung,Jahr,Raumbezug,Indikatorwert,Basiswert 1,Basiswert 2,Name Basiswert 1,Name Basiswert 2
2829,Arbeitslose - Anteil,weiblich,2016,20 Hadern,3.1,519,16964.8,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2830,Arbeitslose - Anteil,weiblich,2016,21 Pasing - Obermenzing,3,745.8,24592.5,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2831,Arbeitslose - Anteil,weiblich,2016,22 Aubing - Lochhausen - Langwied,3.3,463.8,14204.5,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2832,Arbeitslose - Anteil,weiblich,2016,23 Allach - Untermenzing,2.8,286.3,10322,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2833,Arbeitslose - Anteil,weiblich,2016,24 Feldmoching - Hasenbergl,4.5,886.5,19512,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2834,Arbeitslose - Anteil,weiblich,2016,25 Laim,3.3,647.5,19606.8,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2835,Arbeitslose - Anteil,weiblich,2015,Stadt München,3.5,18239.8,522617,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2836,Arbeitslose - Anteil,weiblich,2015,01 Altstadt - Lehel,2.1,160,7584,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2837,Arbeitslose - Anteil,weiblich,2015,02 Ludwigsvorstadt - Isarvorstadt,2.9,578.8,20087.3,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2838,Arbeitslose - Anteil,weiblich,2015,03 Maxvorstadt,2.6,536.3,20762.8,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2839,Arbeitslose - Anteil,weiblich,2015,04 Schwabing - West,2.5,635,25309.3,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2840,Arbeitslose - Anteil,weiblich,2015,05 Au - Haidhausen,2.7,620.8,23092.5,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2841,Arbeitslose - Anteil,weiblich,2015,06 Sendling,4,604.5,14933.5,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2842,Arbeitslose - Anteil,weiblich,2015,07 Sendling - Westpark,4.1,806.5,19908.5,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2843,Arbeitslose - Anteil,weiblich,2015,08 Schwanthalerhöhe,3.8,420.5,10953.5,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2844,Arbeitslose - Anteil,weiblich,2015,09 Neuhausen - Nymphenburg,2.9,1046.3,35819,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2845,Arbeitslose - Anteil,weiblich,2015,10 Moosach,4.5,793.8,17714.8,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2846,Arbeitslose - Anteil,weiblich,2015,11 Milbertshofen - Am Hart,5,1258.8,25359.5,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2847,Arbeitslose - Anteil,weiblich,2015,12 Schwabing - Freimann,3.2,825.3,25433.8,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2848,Arbeitslose - Anteil,weiblich,2015,13 Bogenhausen,2.8,812.8,28981.3,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2849,Arbeitslose - Anteil,weiblich,2015,14 Berg am Laim,4.3,660,15399.5,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2850,Arbeitslose - Anteil,weiblich,2015,15 Trudering - Riem,3.3,764.3,22988,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2851,Arbeitslose - Anteil,weiblich,2015,16 Ramersdorf - Perlach,4.6,1699.5,36702.3,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2852,Arbeitslose - Anteil,weiblich,2015,17 Obergiesing - Fasangarten,3.5,678.8,19161,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2853,Arbeitslose - Anteil,weiblich,2015,18 Untergiesing - Harlaching,3.1,573.8,18350.8,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2854,Arbeitslose - Anteil,weiblich,2015,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,3.2,966,30580.3,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2855,Arbeitslose - Anteil,weiblich,2015,20 Hadern,3.4,564.5,16811,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2856,Arbeitslose - Anteil,weiblich,2015,21 Pasing - Obermenzing,3.1,753.3,24108.8,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2857,Arbeitslose - Anteil,weiblich,2015,22 Aubing - Lochhausen - Langwied,3.5,486.3,13702.3,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2858,Arbeitslose - Anteil,weiblich,2015,23 Allach - Untermenzing,3.1,312.3,10225.8,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2859,Arbeitslose - Anteil,weiblich,2015,24 Feldmoching - Hasenbergl,4.7,904.3,19203.8,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2860,Arbeitslose - Anteil,weiblich,2015,25 Laim,3.4,655.8,19444,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2861,Arbeitslose - Anteil,weiblich,2014,Stadt München,3.7,18944.3,514869,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2862,Arbeitslose - Anteil,weiblich,2014,01 Altstadt - Lehel,2.3,172.8,7449.5,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2863,Arbeitslose - Anteil,weiblich,2014,02 Ludwigsvorstadt - Isarvorstadt,3.3,640,19402.5,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2864,Arbeitslose - Anteil,weiblich,2014,03 Maxvorstadt,2.9,586.3,20459,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2865,Arbeitslose - Anteil,weiblich,2014,04 Schwabing - West,2.7,686.3,25034.5,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2866,Arbeitslose - Anteil,weiblich,2014,05 Au - Haidhausen,2.9,659.5,22790.3,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2867,Arbeitslose - Anteil,weiblich,2014,06 Sendling,4,587.3,14828.5,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2868,Arbeitslose - Anteil,weiblich,2014,07 Sendling - Westpark,4.2,802,19312.5,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2869,Arbeitslose - Anteil,weiblich,2014,08 Schwanthalerhöhe,4.3,464.8,10869,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2870,Arbeitslose - Anteil,weiblich,2014,09 Neuhausen - Nymphenburg,3.1,1112.3,35619.8,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2871,Arbeitslose - Anteil,weiblich,2014,10 Moosach,4.8,844,17552,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2872,Arbeitslose - Anteil,weiblich,2014,11 Milbertshofen - Am Hart,5.3,1326,25153.8,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2873,Arbeitslose - Anteil,weiblich,2014,12 Schwabing - Freimann,3.1,776.3,25028.8,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2874,Arbeitslose - Anteil,weiblich,2014,13 Bogenhausen,2.9,837.8,28544.5,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2875,Arbeitslose - Anteil,weiblich,2014,14 Berg am Laim,4.6,692.5,15195,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2876,Arbeitslose - Anteil,weiblich,2014,15 Trudering - Riem,3.4,765.3,22521,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2877,Arbeitslose - Anteil,weiblich,2014,16 Ramersdorf - Perlach,5,1806.3,36081,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2878,Arbeitslose - Anteil,weiblich,2014,17 Obergiesing - Fasangarten,3.7,689,18595.8,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2879,Arbeitslose - Anteil,weiblich,2014,18 Untergiesing - Harlaching,3.2,586.5,18196.8,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2880,Arbeitslose - Anteil,weiblich,2014,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,3.3,980.3,29891.5,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2881,Arbeitslose - Anteil,weiblich,2014,20 Hadern,3.5,579,16678.3,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2882,Arbeitslose - Anteil,weiblich,2014,21 Pasing - Obermenzing,3.3,778.8,23881.8,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2883,Arbeitslose - Anteil,weiblich,2014,22 Aubing - Lochhausen - Langwied,3.9,525.3,13568.5,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2884,Arbeitslose - Anteil,weiblich,2014,23 Allach - Untermenzing,3.3,327,10060.3,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2885,Arbeitslose - Anteil,weiblich,2014,24 Feldmoching - Hasenbergl,4.8,901.8,18906.3,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2886,Arbeitslose - Anteil,weiblich,2014,25 Laim,3.6,683.8,19248.3,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2887,Arbeitslose - Anteil,weiblich,2013,Stadt München,3.6,18500.5,507103,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2888,Arbeitslose - Anteil,weiblich,2013,01 Altstadt - Lehel,2.3,170,7340,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2889,Arbeitslose - Anteil,weiblich,2013,02 Ludwigsvorstadt - Isarvorstadt,3.2,604.3,18982.3,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2890,Arbeitslose - Anteil,weiblich,2013,03 Maxvorstadt,2.8,559.5,20226,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2891,Arbeitslose - Anteil,weiblich,2013,04 Schwabing - West,2.7,660.3,24657.5,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2892,Arbeitslose - Anteil,weiblich,2013,05 Au - Haidhausen,2.8,622.8,22589.5,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2893,Arbeitslose - Anteil,weiblich,2013,06 Sendling,3.8,561.3,14653.8,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2894,Arbeitslose - Anteil,weiblich,2013,07 Sendling - Westpark,4,757,19065,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2895,Arbeitslose - Anteil,weiblich,2013,08 Schwanthalerhöhe,4.5,484.3,10741.5,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2896,Arbeitslose - Anteil,weiblich,2013,09 Neuhausen - Nymphenburg,3.1,1083.3,35183.5,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2897,Arbeitslose - Anteil,weiblich,2013,10 Moosach,4.8,831.8,17190.8,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2898,Arbeitslose - Anteil,weiblich,2013,11 Milbertshofen - Am Hart,5.4,1326.5,24772.5,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2899,Arbeitslose - Anteil,weiblich,2013,12 Schwabing - Freimann,3.1,765.3,24434.5,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2900,Arbeitslose - Anteil,weiblich,2013,13 Bogenhausen,2.7,761,27990,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2901,Arbeitslose - Anteil,weiblich,2013,14 Berg am Laim,4.5,678.3,14961.3,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2902,Arbeitslose - Anteil,weiblich,2013,15 Trudering - Riem,3.4,749.5,22175.8,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2903,Arbeitslose - Anteil,weiblich,2013,16 Ramersdorf - Perlach,5,1785.8,35801.8,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2904,Arbeitslose - Anteil,weiblich,2013,17 Obergiesing - Fasangarten,3.8,691,18235.8,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2905,Arbeitslose - Anteil,weiblich,2013,18 Untergiesing - Harlaching,3.2,575,18000,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2906,Arbeitslose - Anteil,weiblich,2013,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,3.4,994,29373.8,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2907,Arbeitslose - Anteil,weiblich,2013,20 Hadern,3.7,605.8,16406.5,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2908,Arbeitslose - Anteil,weiblich,2013,21 Pasing - Obermenzing,3.1,721.3,23446.8,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2909,Arbeitslose - Anteil,weiblich,2013,22 Aubing - Lochhausen - Langwied,3.8,503.8,13316.5,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2910,Arbeitslose - Anteil,weiblich,2013,23 Allach - Untermenzing,2.9,285.8,9957.5,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2911,Arbeitslose - Anteil,weiblich,2013,24 Feldmoching - Hasenbergl,4.9,900.3,18556,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2912,Arbeitslose - Anteil,weiblich,2013,25 Laim,3.7,705.5,19044.8,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2913,Arbeitslose - Anteil,weiblich,2012,Stadt München,3.5,17311.3,498628,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2914,Arbeitslose - Anteil,weiblich,2012,01 Altstadt - Lehel,2,141,7192.5,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2915,Arbeitslose - Anteil,weiblich,2012,02 Ludwigsvorstadt - Isarvorstadt,2.8,515.3,18569,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2916,Arbeitslose - Anteil,weiblich,2012,03 Maxvorstadt,2.5,495.8,19883.5,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2917,Arbeitslose - Anteil,weiblich,2012,04 Schwabing - West,2.4,586,24310.3,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2918,Arbeitslose - Anteil,weiblich,2012,05 Au - Haidhausen,2.6,567,22097.3,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2919,Arbeitslose - Anteil,weiblich,2012,06 Sendling,3.9,562.5,14533,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2920,Arbeitslose - Anteil,weiblich,2012,07 Sendling - Westpark,4.1,767.8,18725.8,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2921,Arbeitslose - Anteil,weiblich,2012,08 Schwanthalerhöhe,4,429.5,10610.5,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2922,Arbeitslose - Anteil,weiblich,2012,09 Neuhausen - Nymphenburg,2.8,957.3,34607.3,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2923,Arbeitslose - Anteil,weiblich,2012,10 Moosach,4.6,777.8,16870,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2924,Arbeitslose - Anteil,weiblich,2012,11 Milbertshofen - Am Hart,5.3,1285.3,24393.3,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2925,Arbeitslose - Anteil,weiblich,2012,12 Schwabing - Freimann,2.8,665.5,24045.8,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2926,Arbeitslose - Anteil,weiblich,2012,13 Bogenhausen,2.7,757,27574,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2927,Arbeitslose - Anteil,weiblich,2012,14 Berg am Laim,4.4,651.3,14682.8,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2928,Arbeitslose - Anteil,weiblich,2012,15 Trudering - Riem,3.5,754,21745.5,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2929,Arbeitslose - Anteil,weiblich,2012,16 Ramersdorf - Perlach,4.9,1749.3,35665.5,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2930,Arbeitslose - Anteil,weiblich,2012,17 Obergiesing - Fasangarten,3.8,686.8,18038.8,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2931,Arbeitslose - Anteil,weiblich,2012,18 Untergiesing - Harlaching,3.1,552.5,17752.8,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2932,Arbeitslose - Anteil,weiblich,2012,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,3.1,882,28567.8,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2933,Arbeitslose - Anteil,weiblich,2012,20 Hadern,3.5,571.5,16199.8,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2934,Arbeitslose - Anteil,weiblich,2012,21 Pasing - Obermenzing,2.9,670.8,22951,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2935,Arbeitslose - Anteil,weiblich,2012,22 Aubing - Lochhausen - Langwied,3.5,449.5,12881,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2936,Arbeitslose - Anteil,weiblich,2012,23 Allach - Untermenzing,2.8,269.8,9767.5,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2937,Arbeitslose - Anteil,weiblich,2012,24 Feldmoching - Hasenbergl,4.6,835,18187.5,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2938,Arbeitslose - Anteil,weiblich,2012,25 Laim,3.5,650.5,18776.3,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2939,Arbeitslose - Anteil,weiblich,2011,Stadt München,3.6,17695,489639.5,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2940,Arbeitslose - Anteil,weiblich,2011,01 Altstadt - Lehel,2.3,165,7059.3,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2941,Arbeitslose - Anteil,weiblich,2011,02 Ludwigsvorstadt - Isarvorstadt,3,537.3,18066.8,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2942,Arbeitslose - Anteil,weiblich,2011,03 Maxvorstadt,2.7,531,19547.8,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2943,Arbeitslose - Anteil,weiblich,2011,04 Schwabing - West,2.5,587.3,23949.3,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2944,Arbeitslose - Anteil,weiblich,2011,05 Au - Haidhausen,2.7,592.5,21718,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2945,Arbeitslose - Anteil,weiblich,2011,06 Sendling,4,567.8,14322.3,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2946,Arbeitslose - Anteil,weiblich,2011,07 Sendling - Westpark,4.3,800.3,18460.3,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2947,Arbeitslose - Anteil,weiblich,2011,08 Schwanthalerhöhe,4.2,436.3,10332.8,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2948,Arbeitslose - Anteil,weiblich,2011,09 Neuhausen - Nymphenburg,2.8,955.8,33685.8,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2949,Arbeitslose - Anteil,weiblich,2011,10 Moosach,4.8,790.5,16640.3,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2950,Arbeitslose - Anteil,weiblich,2011,11 Milbertshofen - Am Hart,5.3,1270.8,23814.5,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2951,Arbeitslose - Anteil,weiblich,2011,12 Schwabing - Freimann,2.8,672.3,23671,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2952,Arbeitslose - Anteil,weiblich,2011,13 Bogenhausen,2.9,791.5,27153.3,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2953,Arbeitslose - Anteil,weiblich,2011,14 Berg am Laim,4.1,585,14337,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2954,Arbeitslose - Anteil,weiblich,2011,15 Trudering - Riem,3.3,697,21402.3,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2955,Arbeitslose - Anteil,weiblich,2011,16 Ramersdorf - Perlach,5.2,1851,35434.3,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2956,Arbeitslose - Anteil,weiblich,2011,17 Obergiesing - Fasangarten,3.7,656.8,17648.5,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2957,Arbeitslose - Anteil,weiblich,2011,18 Untergiesing - Harlaching,3,518,17418.3,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2958,Arbeitslose - Anteil,weiblich,2011,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,3.5,967,28007.3,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2959,Arbeitslose - Anteil,weiblich,2011,20 Hadern,3.6,579.5,16044,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2960,Arbeitslose - Anteil,weiblich,2011,21 Pasing - Obermenzing,3,677.3,22455,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2961,Arbeitslose - Anteil,weiblich,2011,22 Aubing - Lochhausen - Langwied,3.7,465.8,12522.5,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2962,Arbeitslose - Anteil,weiblich,2011,23 Allach - Untermenzing,3,286,9544.8,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2963,Arbeitslose - Anteil,weiblich,2011,24 Feldmoching - Hasenbergl,4.8,857,17877.8,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2964,Arbeitslose - Anteil,weiblich,2011,25 Laim,3.6,664.3,18527,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2965,Arbeitslose - Anteil,weiblich,2010,Stadt München,3.9,18724,481402,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2966,Arbeitslose - Anteil,weiblich,2010,01 Altstadt - Lehel,2.6,176.5,6886.3,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2967,Arbeitslose - Anteil,weiblich,2010,02 Ludwigsvorstadt - Isarvorstadt,3.3,581.5,17664,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2968,Arbeitslose - Anteil,weiblich,2010,03 Maxvorstadt,2.9,568.3,19269,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
2969,Arbeitslose - Anteil,weiblich,2010,04 Schwabing - West,2.8,653.8,23677.8,Arbeitslose (weiblich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)
